DATASET = co2020 case challenge part

NAME = tools over distance over vehicle days over vehicles with 300 requests over 20 days


DAY = 1
 NUMBER_OF_VEHICLES = 20
1	R	0	15	0
2	R	0	44	0
3	R	0	64	0
4	R	0	98	0
5	R	0	102	0
6	R	0	164	0
7	R	0	207	0
8	R	0	245	0
9	R	0	268	0
10	R	0	3	0
11	R	0	75	0
12	R	0	86	0
13	R	0	139	0
14	R	0	148	0
15	R	0	155	0
16	R	0	238	0
17	R	0	265	0
18	R	0	278	0
19	R	0	296	0
20	R	0	299	0

DAY = 2
 NUMBER_OF_VEHICLES = 27
1	R	0	10	0
2	R	0	53	0
3	R	0	54	0
4	R	0	97	0
5	R	0	-98	0
6	R	0	129	0
7	R	0	136	0
8	R	0	142	0
9	R	0	199	0
10	R	0	211	0
11	R	0	229	0
12	R	0	258	0
13	R	0	264	0
14	R	0	271	0
15	R	0	29	0
16	R	0	45	0
17	R	0	-86	0
18	R	0	116	0
19	R	0	138	0
20	R	0	-139	0
21	R	0	-155	0
22	R	0	215	0
23	R	0	243	0
24	R	0	255	0
25	R	0	262	0
26	R	0	292	0
27	R	0	-296	0

DAY = 3
 NUMBER_OF_VEHICLES = 20
1	R	0	-10	0
2	R	0	-64	0
3	R	0	-129	0
4	R	0	-142	0
5	R	0	186	0
6	R	0	188	0
7	R	0	-211	0
8	R	0	-245	0
9	R	0	-271	0
10	R	0	-3	0
11	R	0	6	0
12	R	0	8	0
13	R	0	21	0
14	R	0	132	0
15	R	0	145	0
16	R	0	234	0
17	R	0	-238	0
18	R	0	250	0
19	R	0	-278	0
20	R	0	-299	0

DAY = 4
 NUMBER_OF_VEHICLES = 28
1	R	0	-15	0
2	R	0	25	0
3	R	0	-44	0
4	R	0	-53	0
5	R	0	78	0
6	R	0	-97	0
7	R	0	-102	0
8	R	0	124	0
9	R	0	130	0
10	R	0	-136	0
11	R	0	141	0
12	R	0	-164	0
13	R	0	-207	0
14	R	0	-229	0
15	R	0	-264	0
16	R	0	-268	0
17	R	0	7	0
18	R	0	39	0
19	R	0	-75	0
20	R	0	115	0
21	R	0	-132	0
22	R	0	-148	0
23	R	0	227	0
24	R	0	-234	0
25	R	0	-255	0
26	R	0	260	0
27	R	0	-265	0
28	R	0	272	0

DAY = 5
 NUMBER_OF_VEHICLES = 40
1	R	0	28	0
2	R	0	47	0
3	R	0	-54	0
4	R	0	62	0
5	R	0	72	0
6	R	0	77	0
7	R	0	-78	0
8	R	0	121	0
9	R	0	161	0
10	R	0	162	0
11	R	0	177	0
12	R	0	195	0
13	R	0	-199	0
14	R	0	213	0
15	R	0	249	0
16	R	0	-258	0
17	R	0	263	0
18	R	0	277	0
19	R	0	283	0
20	R	0	289	0
21	R	0	-6	0
22	R	0	-7	0
23	R	0	-8	0
24	R	0	-21	0
25	R	0	24	0
26	R	0	-29	0
27	R	0	-39	0
28	R	0	-45	0
29	R	0	104	0
30	R	0	-115	0
31	R	0	-116	0
32	R	0	-138	0
33	R	0	144	0
34	R	0	176	0
35	R	0	-215	0
36	R	0	-243	0
37	R	0	-250	0
38	R	0	-262	0
39	R	0	-292	0
40	R	0	298	0

DAY = 6
 NUMBER_OF_VEHICLES = 27
1	R	0	12	0
2	R	0	68	0
3	R	0	79	0
4	R	0	118	0
5	R	0	-141	0
6	R	0	-186	0
7	R	0	-188	0
8	R	0	-195	0
9	R	0	202	0
10	R	0	4	0
11	R	0	14	0
12	R	0	-24	0
13	R	0	32	0
14	R	0	43	0
15	R	0	92	0
16	R	0	105	0
17	R	0	111	0
18	R	0	-144	0
19	R	0	-145	0
20	R	0	165	0
21	R	0	-176	0
22	R	0	187	0
23	R	0	198	0
24	R	0	218	0
25	R	0	242	0
26	R	0	259	0
27	R	0	275	0

DAY = 7
 NUMBER_OF_VEHICLES = 27
1	R	0	-12	0
2	R	0	-25	0
3	R	0	37	0
4	R	0	-47	0
5	R	0	76	0
6	R	0	-77	0
7	R	0	109	0
8	R	0	-118	0
9	R	0	-124	0
10	R	0	-130	0
11	R	0	210	0
12	R	0	-213	0
13	R	0	240	0
14	R	0	-283	0
15	R	0	-289	0
16	R	0	294	0
17	R	0	-104	0
18	R	0	120	0
19	R	0	134	0
20	R	0	173	0
21	R	0	-187	0
22	R	0	-227	0
23	R	0	246	0
24	R	0	-260	0
25	R	0	267	0
26	R	0	-272	0
27	R	0	-298	0

DAY = 8
 NUMBER_OF_VEHICLES = 35
1	R	0	-28	0
2	R	0	40	0
3	R	0	-62	0
4	R	0	-72	0
5	R	0	-76	0
6	R	0	-79	0
7	R	0	-121	0
8	R	0	125	0
9	R	0	-161	0
10	R	0	-162	0
11	R	0	169	0
12	R	0	-177	0
13	R	0	200	0
14	R	0	-202	0
15	R	0	225	0
16	R	0	-249	0
17	R	0	254	0
18	R	0	-263	0
19	R	0	270	0
20	R	0	-277	0
21	R	0	284	0
22	R	0	-4	0
23	R	0	-32	0
24	R	0	-43	0
25	R	0	110	0
26	R	0	135	0
27	R	0	-165	0
28	R	0	-173	0
29	R	0	-198	0
30	R	0	-242	0
31	R	0	244	0
32	R	0	248	0
33	R	0	-259	0
34	R	0	269	0
35	R	0	-275	0

DAY = 9
 NUMBER_OF_VEHICLES = 30
1	R	0	20	0
2	R	0	-40	0
3	R	0	-68	0
4	R	0	101	0
