DATASET = co2020 case challenge part

NAME = tools over vehicles over vehicle days over distance with 200 requests over 15 days


DAY = 1
 NUMBER_OF_VEHICLES = 13
1	R	0	91	0
2	R	0	182	0
3	R	0	45	0
4	R	0	68	0
5	R	0	97	0
6	R	0	10	0
7	R	0	60	0
8	R	0	64	0
9	R	0	74	0
10	R	0	141	0
11	R	0	48	0
12	R	0	58	0
13	R	0	179	0

DAY = 2
 NUMBER_OF_VEHICLES = 21
1	R	0	61	0
2	R	0	82	0
3	R	0	151	0
4	R	0	180	0
5	R	0	3	0
6	R	0	4	0
7	R	0	41	0
8	R	0	-68	0
9	R	0	-97	0
10	R	0	108	0
11	R	0	142	0
12	R	0	153	0
13	R	0	168	0
14	R	0	159	0
15	R	0	170	0
16	R	0	174	0
17	R	0	185	0
18	R	0	195	0
19	R	0	53	0
20	R	0	83	0
21	R	0	121	0

DAY = 3
 NUMBER_OF_VEHICLES = 17
1	R	0	73	0
2	R	0	99	0
3	R	0	-151	0
4	R	0	-3	0
5	R	0	9	0
6	R	0	70	0
7	R	0	92	0
8	R	0	-108	0
9	R	0	-10	0
10	R	0	-141	0
11	R	0	-159	0
12	R	0	17	0
13	R	0	-53	0
14	R	0	-58	0
15	R	0	125	0
16	R	0	162	0
17	R	0	-179	0

DAY = 4
 NUMBER_OF_VEHICLES = 35
1	R	0	55	0
2	R	0	-61	0
3	R	0	67	0
4	R	0	-73	0
5	R	0	-82	0
6	R	0	-91	0
7	R	0	-99	0
8	R	0	-182	0
9	R	0	183	0
10	R	0	2	0
11	R	0	7	0
12	R	0	-45	0
13	R	0	47	0
14	R	0	-70	0
15	R	0	150	0
16	R	0	154	0
17	R	0	28	0
18	R	0	50	0
19	R	0	51	0
20	R	0	56	0
21	R	0	-60	0
22	R	0	-64	0
23	R	0	-74	0
24	R	0	135	0
25	R	0	-170	0
26	R	0	-174	0
27	R	0	-195	0
28	R	0	-17	0
29	R	0	22	0
30	R	0	-48	0
31	R	0	72	0
32	R	0	-121	0
33	R	0	137	0
34	R	0	-162	0
35	R	0	197	0

DAY = 5
 NUMBER_OF_VEHICLES = 34
1	R	0	-55	0
2	R	0	-67	0
3	R	0	88	0
4	R	0	98	0
5	R	0	123	0
6	R	0	155	0
7	R	0	-180	0
8	R	0	-183	0
9	R	0	198	0
10	R	0	-4	0
11	R	0	-9	0
12	R	0	-41	0
13	R	0	122	0
14	R	0	-142	0
15	R	0	145	0
16	R	0	-153	0
17	R	0	-168	0
18	R	0	-28	0
19	R	0	-50	0
20	R	0	-51	0
21	R	0	90	0
22	R	0	109	0
23	R	0	129	0
24	R	0	171	0
25	R	0	173	0
26	R	0	-185	0
27	R	0	194	0
28	R	0	21	0
29	R	0	37	0
30	R	0	66	0
31	R	0	-83	0
32	R	0	120	0
33	R	0	127	0
34	R	0	-137	0

DAY = 6
 NUMBER_OF_VEHICLES = 27
1	R	0	20	0
2	R	0	27	0
3	R	0	43	0
4	R	0	93	0
5	R	0	119	0
6	R	0	-2	0
7	R	0	-7	0
8	R	0	25	0
9	R	0	-92	0
10	R	0	101	0
11	R	0	104	0
12	R	0	105	0
13	R	0	147	0
14	R	0	29	0
15	R	0	-56	0
16	R	0	94	0
17	R	0	103	0
18	R	0	-109	0
19	R	0	16	0
20	R	0	-22	0
21	R	0	24	0
22	R	0	-37	0
23	R	0	-72	0
24	R	0	-125	0
25	R	0	-127	0
26	R	0	140	0
27	R	0	-197	0

DAY = 7
 NUMBER_OF_VEHICLES = 31
1	R	0	-27	0
2	R	0	-98	0
3	R	0	-155	0
4	R	0	-198	0
5	R	0	13	0
6	R	0	-25	0
7	R	0	38	0
8	R	0	-47	0
9	R	0	113	0
10	R	0	-122	0
11	R	0	-145	0
12	R	0	-150	0
13	R	0	-154	0
14	R	0	-29	0
15	R	0	33	0
16	R	0	-135	0
17	R	0	-171	0
18	R	0	-173	0
19	R	0	189	0
20	R	0	-194	0
21	R	0	-21	0
22	R	0	-24	0
23	R	0	62	0
24	R	0	-66	0
25	R	0	110	0
26	R	0	-120	0
27	R	0	144	0
28	R	0	146	0
29	R	0	164	0
30	R	0	184	0
31	R	0	186	0

DAY = 8
 NUMBER_OF_VEHICLES = 35
1	R	0	32	0
2	R	0	71	0
3	R	0	-88	0
4	R	0	-93	0
5	R	0	-119	0
6	R	0	-123	0
7	R	0	133	0
8	R	0	165	0
9	R	0	193	0
10	R	0	31	0
11	R	0	46	0
12	R	0	69	0
13	R	0	-104	0
14	R	0	118	0
15	R	0	139	0
16	R	0	192	0
17	R	0	65	0
18	R	0	87	0
19	R	0	-90	0
20	R	0	-94	0
21	R	0	-103	0
22	R	0	114	0
23	R	0	-129	0
24	R	0	130	0
25	R	0	152	0
26	R	0	-189	0
27	R	0	190	0
28	R	0	11	0
29	R	0	26	0
30	R	0	36	0
31	R	0	86	0
32	R	0	112	0
33	R	0	-140	0
34	R	0	-164	0
35	R	0	178	0

DAY = 9
 NUMBER_OF_VEHICLES = 30
1	R	0	8	0
2	R	0	-20	0
3	R	0	-43	0
4	R	0	-71	0
5	R	0	143	0
6	R	0	177	0
7	R	0	-13	0
8	R	0	-38	0
9	R	0	57	0
10	R	0	-69	0
11	R	0	-101	0
12	R	0	-105	0
13	R	0	-118	0
14	R	0	134	0
15	R	0	-147	0
16	R	0	-192	0
17	R	0	81	0
18	R	0	111	0
19	R	0	-130	0
20	R	0	136	0
21	R	0	-152	0
22	R	0	188	0
23	R	0	200	0
24	R	0	-16	0
25	R	0	-62	0
26	R	0	79	0
27	R	0	-86	0
28	R	0	-110	0
29	R	0	-112	0
30	R	0	-178	0

DAY = 10
 NUMBER_OF_VEHICLES = 33
1	R	0	-8	0
2	R	0	-32	0
3	R	0	95	0
4	R	0	115	0
5	R	0	-165	0
6	R	0	175	0
7	R	0	196	0
8	R	0	14	0
9	R	0	15	0
10	R	0	-31	0
11	R	0	89	0
12	R	0	96	0
13	R	0	100	0
14	R	0	-113	0
15	R	0	-134	0
16	R	0	-139	0
17	R	0	6	0
18	R	0	-33	0
19	R	0	-81	0
20	R	0	-87	0
21	R	0	157	0
22	R	0	169	0
23	R	0	5	0
24	R	0	-11	0
25	R	0	23	0
26	R	0	-26	0
27	R	0	34	0
28	R	0	80	0
29	R	0	-144	0
30	R	0	-146	0
31	R	0	158	0
32	R	0	-184	0
33	R	0	-186	0

DAY = 11
 NUMBER_OF_VEHICLES = 29
1	R	0	42	0
2	R	0	59	0
3	R	0	102	0
4	R	0	107	0
5	R	0	-115	0
6	R	0	-133	0
7	R	0	-193	0
8	R	0	-196	0
9	R	0	-14	0
10	R	0	-46	0
11	R	0	-57	0
12	R	0	-100	0
13	R	0	132	0
14	R	0	176	0
15	R	0	30	0
16	R	0	-65	0
17	R	0	75	0
18	R	0	-114	0
19	R	0	128	0
20	R	0	-136	0
21	R	0	-157	0
22	R	0	-190	0
23	R	0	-200	0
24	R	0	-36	0
25	R	0	40	0
26	R	0	116	0
27	R	0	117	0
28	R	0	126	0
29	R	0	191	0

DAY = 12
 NUMBER_OF_VEHICLES = 27
1	R	0	76	0
2	R	0	-95	0
3	R	0	-102	0
4	R	0	-143	0
5	R	0	161	0
6	R	0	163	0
7	R	0	-175	0
8	R	0	-177	0
9	R	0	35	0
10	R	0	63	0
11	R	0	-132	0
12	R	0	138	0
13	R	0	181	0
14	R	0	199	0
15	R	0	12	0
16	R	0	18	0
17	R	0	52	0
18	R	0	-75	0
19	R	0	-111	0
20	R	0	187	0
21	R	0	-188	0
22	R	0	-5	0
23	R	0	-34	0
24	R	0	77	0
25	R	0	-79	0
26	R	0	-80	0
27	R	0	-158	0

DAY = 13
 NUMBER_OF_VEHICLES = 29
1	R	0	1	0
2	R	0	-42	0
3	R	0	-59	0
4	R	0	78	0
5	R	0	-107	0
6	R	0	149	0
7	R	0	-163	0
8	R	0	-15	0
9	R	0	-35	0
10	R	0	84	0
11	R	0	-89	0
12	R	0	-96	0
13	R	0	-138	0
14	R	0	-176	0
15	R	0	-6	0
16	R	0	-12	0
17	R	0	19	0
18	R	0	49	0
19	R	0	85	0
20	R	0	-169	0
21	R	0	-23	0
22	R	0	-40	0
23	R	0	44	0
24	R	0	54	0
25	R	0	-77	0
26	R	0	-116	0
27	R	0	166	0
28	R	0	172	0
29	R	0	-191	0

DAY = 14
 NUMBER_OF_VEHICLES = 20
1	R	0	39	0
2	R	0	-76	0
3	R	0	156	0
4	R	0	167	0
5	R	0	-181	0
6	R	0	-18	0
7	R	0	-19	0
8	R	0	-30	0
9	R	0	-52	0
10	R	0	106	0
11	R	0	-128	0
12	R	0	148	0
13	R	0	-44	0
14	R	0	-117	0
15	R	0	124	0
16	R	0	-126	0
17	R	0	131	0
18	R	0	160	0
19	R	0	-166	0
20	R	0	-172	0

DAY = 15
 NUMBER_OF_VEHICLES = 19
1	R	0	-1	0
2	R	0	-39	0
3	R	0	-78	0
4	R	0	-149	0
5	R	0	-156	0
6	R	0	-161	0
7	R	0	-167	0
8	R	0	-63	0
9	R	0	-84	0
10	R	0	-199	0
11	R	0	-49	0
12	R	0	-85	0
13	R	0	-106	0
14	R	0	-148	0
15	R	0	-187	0
16	R	0	-54	0
17	R	0	-124	0
18	R	0	-131	0
19	R	0	-160	0

